Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"62932","1","2019-11-09 21:50:14","2","52","<classification><data-mining><statistics><data><data-analysis>","1",""
"62934","1","2019-11-09 22:28:21","1","323","<pandas><dataframe>","3",""
"62940","1","2019-11-10 01:58:13","0","20","<regression><error-handling>","0",""
"62941","1","2019-11-10 02:06:34","2","91","<classification><loss-function>","2",""
"62945","1","2019-11-10 08:13:33","1","226","<machine-learning><prediction><graphs>","1",""
"62949","1","2019-11-10 11:50:39","0","121","<machine-learning><r>","1",""
"62951","1","2019-11-10 11:54:30","0","59","<cnn><batch-normalization><inceptionresnetv2>","0",""
"62953","1","2019-11-10 12:28:30","0","16","<python><pandas><geospatial>","1",""
"62958","1","2019-11-10 17:12:30","0","620","<statistics><distribution>","2",""
"62959","1","2019-11-10 17:17:19","0","18","<machine-learning><lda>","0",""
"62960","1","2019-11-10 17:43:12","2","63","<sequence><markov-hidden-model>","1","0"
"62961","1","2019-11-10 17:49:26","0","16","<lstm><sequence><markov-hidden-model>","0",""
"62962","1","2019-11-10 18:54:14","1","40","<regression><linear-regression>","1",""
"62965","1","2019-11-10 20:24:31","1","62","<python><visualization>","0",""
"62968","1","2019-11-10 23:13:11","0","33","<machine-learning><classification><statistics><machine-learning-model>","1",""
"62970","1","2019-11-11 00:06:16","1","59","<distribution><mcmc>","0",""
"62973","1","2019-11-11 00:41:28","1","44","<time-series><data-analysis>","0","1"
"62977","1","2019-11-11 04:18:38","2","473","<python><time-series><pandas><data-cleaning><excel>","2","1"
"62982","1","2019-11-11 07:28:25","1","34","<machine-learning><python><optimization>","2",""
"62987","1","2019-11-11 09:36:40","0","17","<loss-function><categorical-data><metric>","0",""
"62989","1","2019-11-11 09:44:12","1","27","<machine-learning><classification><predictive-modeling><classifier>","1",""
"62990","1","2019-11-11 10:26:50","1","21","<dataset><preprocessing>","0",""
"62991","1","2019-11-11 11:01:16","0","30","<regression><statistics>","1",""
"62992","1","2019-11-11 11:05:52","1","140","<machine-learning><scikit-learn><gaussian-process>","0",""
"62993","1","2019-11-11 11:18:40","0","229","<neural-network><nlp><encoding><bert><softmax>","0",""
"62996","1","2019-11-11 12:33:41","0","41","<keras><regression>","0",""
"63004","1","2019-11-11 14:11:49","0","81","<machine-learning><statistics><data-science-model><mathematics>","2",""
"63006","1","2019-11-11 14:24:37","0","101","<neural-network><deep-learning><reinforcement-learning><training><actor-critic>","0",""
"63009","1","2019-11-11 15:21:58","1","1859","<python><pandas><dataframe>","2",""
"63012","1","2019-11-11 16:07:38","1","714","<machine-learning><python><deep-learning><keras><multiclass-classification>","1","1"
"63017","1","2019-11-11 17:22:13","0","457","<python><deep-learning><keras><tensorflow><yolo>","0",""
"63019","1","2019-11-11 20:02:28","0","36","<deep-learning><classification><computer-vision>","1","1"
"63021","1","2019-11-11 20:27:36","0","42","<lstm><rnn><markov-hidden-model>","1",""
"63023","1","2019-11-11 22:06:44","0","97","<orange>","1",""
"63024","1","2019-11-11 22:45:16","0","271","<scikit-learn><random-forest>","1",""
"63026","1","2019-11-12 00:17:06","0","9","<statistics><probability><markov-hidden-model>","0",""
"63028","1","2019-11-12 00:49:00","0","35","<regression><mse>","0",""
"63031","1","2019-11-12 02:34:39","0","59","<deep-learning><tensorflow><vgg16><neural-style-transfer>","0",""
"63035","1","2019-11-12 04:28:04","0","63","<deep-learning><lstm><convnet><computer-vision><object-detection>","0",""
"63036","1","2019-11-12 05:49:57","1","813","<machine-learning><nlp><encoding><attention-mechanism>","2","1"
"63037","1","2019-11-12 06:32:19","1","1779","<machine-learning><r><feature-reduction>","3","1"
"63039","1","2019-11-12 09:57:21","0","30","<dataset><computer-vision>","0",""
"63040","1","2019-11-12 10:00:41","0","32","<decision-trees><xgboost><loss-function><regularization><lightgbm>","0",""
"63041","1","2019-11-12 10:33:05","0","28","<machine-learning><scikit-learn><clustering><anomaly-detection>","1",""
"63043","1","2019-11-12 12:07:47","0","35","<neural-network><deep-learning><keras><cnn><transfer-learning>","0","1"
"63045","1","2019-11-12 13:04:58","0","57","<logistic-regression>","1",""
"63049","1","2019-11-12 14:09:45","0","57","<neural-network><keras><time-series>","2",""
"63051","1","2019-11-12 14:53:03","1","63","<time-series><pandas><preprocessing><supervised-learning><numpy>","0","1"
"63052","1","2019-11-12 15:23:54","0","11","<time-series>","0",""
"63054","1","2019-11-12 15:31:54","2","43","<machine-learning>","1","0"
"63055","1","2019-11-12 16:05:00","0","31","<probability><parameter-estimation><bayesian-nonparametric>","0",""
"63056","1","2019-11-12 16:45:33","0","29","<keras><tensorflow><gpu>","0","1"
"63057","1","2019-11-12 16:46:36","0","166","<machine-learning><python><keras><cnn><vgg16>","2","2"
"63059","1","2019-11-12 18:10:26","2","31","<scikit-learn><matrix-factorisation>","0",""
"63060","1","2019-11-12 18:38:36","0","53","<machine-learning><python><pandas><supervised-learning>","2",""
"63061","1","2019-11-12 18:59:40","1","38","<classification><data-mining><k-nn>","1",""
"63062","1","2019-11-12 20:31:39","0","24","<reinforcement-learning>","0",""
"63063","1","2019-11-12 20:58:12","2","73","<machine-learning><scikit-learn>","1",""
"63068","1","2019-11-13 04:24:28","0","57","<deep-learning><lstm><bigdata><apache-spark><pyspark>","0",""
"63070","1","2019-11-13 04:54:41","0","1454","<machine-learning>","1",""
"63075","1","2019-11-13 09:10:54","1","45","<xgboost>","1",""
"63077","1","2019-11-13 10:16:19","2","35","<machine-learning><image-classification><computer-vision><object-detection>","1",""
"63079","1","2019-11-13 10:57:18","3","1276","<neural-network><lstm>","4",""
"63083","1","2019-11-13 12:57:45","1","36","<machine-learning><classification><time-series><lstm>","1",""
"63084","1","2019-11-13 13:28:43","0","7","<keras><statistics><cross-validation>","0",""
"63087","1","2019-11-13 14:19:16","2","93","<xgboost><categorical-data><predictor-importance>","1",""
"63088","1","2019-11-13 14:34:40","0","24","<time-series><forecast>","0",""
"63091","1","2019-11-13 15:14:04","1","31","<classification><evaluation>","1",""
"63093","1","2019-11-13 15:18:54","0","24","<orange><orange3>","0",""
"63094","1","2019-11-13 15:22:02","0","27","<random-forest><distance>","0",""
"63095","1","2019-11-13 15:27:25","-1","52","<machine-learning><neural-network><deep-learning><data-science-model><activation-function>","2",""
"63099","1","2019-11-13 16:06:41","1","117","<scikit-learn><logistic-regression><gradient-descent><online-learning>","1",""
"63101","1","2019-11-13 16:14:23","13","8455","<jupyter>","4","2"
"63107","1","2019-11-13 18:23:44","2","94","<deep-learning><gradient-descent><linear-algebra><books>","1",""
"63108","1","2019-11-13 18:27:55","1","39","<machine-learning><python><keras><image-preprocessing><opencv>","2",""
"63113","1","2019-11-13 20:26:57","0","24","<deep-learning><cnn><image-classification><unsupervised-learning><supervised-learning>","0",""
"63114","1","2019-11-13 23:05:44","0","12","<machine-learning><python><databases>","0",""
"63116","1","2019-11-13 23:39:57","2","662","<keras><cnn>","1","0"
"63118","1","2019-11-14 00:39:36","1","45","<neural-network><deep-learning><cnn><image-classification><computer-vision>","1",""
"63120","1","2019-11-14 00:53:06","0","97","<tsne>","1",""
"63124","1","2019-11-14 03:29:42","1","90","<nlp><natural-language-process><bert><language-model>","1",""
"63125","1","2019-11-14 03:31:51","2","37","<feature-selection><random-forest>","0",""
"63126","1","2019-11-14 04:19:43","1","230","<machine-learning><outlier>","1",""
"63129","1","2019-11-14 06:25:07","3","466","<python><scikit-learn><hyperparameter-tuning>","3",""
"63130","1","2019-11-14 06:36:41","1","53","<lstm><autoencoder><chatbot>","0",""
"63131","1","2019-11-14 06:41:13","0","19","<keras><autoencoder>","0",""
"63132","1","2019-11-14 06:44:06","0","10633","<python><opencv>","2",""
"63133","1","2019-11-14 06:51:47","1","492","<python><matplotlib><plotting><databases><sql>","1",""
"63134","1","2019-11-14 07:37:02","0","55","<pca><orange><normalization>","1",""
"63135","1","2019-11-14 08:17:33","0","25","<python><r><data>","1",""
"63136","1","2019-11-14 08:28:13","0","39","<predictive-modeling><statistics><data-cleaning><matlab><outlier>","1",""
"63140","1","2019-11-14 08:55:22","1","39","<neural-network><categorical-data><embeddings><bert><transformer>","0","1"
"63150","1","2019-11-14 11:14:15","1","26","<deep-learning><keras><tensorflow><reinforcement-learning>","0","2"
"63151","1","2019-11-14 11:45:49","0","5","<python><generative-models><expectation-maximization>","0",""
"63152","1","2019-11-14 11:50:46","1","17","<dataset><visualization>","0",""
"63154","1","2019-11-14 12:40:32","-1","490","<neural-network><multiclass-classification><pytorch><softmax>","1",""
"63155","1","2019-11-14 13:50:20","1","35","<machine-learning><keras><convnet><image-classification><opencv>","0","1"
"63159","1","2019-11-14 15:40:57","0","9","<python><apache-spark><pyspark><cloud-computing>","0",""
"63160","1","2019-11-14 16:43:12","0","49","<scikit-learn><nlp><named-entity-recognition>","0","1"
"63161","1","2019-11-14 17:10:25","1","9","<neural-network><optimization>","0","1"
"63162","1","2019-11-14 17:35:27","0","7","<python><deep-learning>","0",""
"63164","1","2019-11-14 18:10:31","0","9","<machine-learning><python><unsupervised-learning>","0",""
"63165","1","2019-11-14 18:23:39","0","33","<machine-learning><scikit-learn><regression><predictive-modeling><xgboost>","0",""
"63166","1","2019-11-14 18:47:11","0","12","<dataset><data>","0","1"
"63167","1","2019-11-14 18:49:46","0","26","<distribution><math>","1",""
"63168","1","2019-11-14 18:51:17","0","45","<scikit-learn>","0",""
"63170","1","2019-11-14 19:42:51","0","17","<machine-learning><neural-network><keras><tensorflow><image-recognition>","0",""
"63171","1","2019-11-14 19:46:38","0","7","<variance>","0",""
"63172","1","2019-11-14 19:53:25","1","22","<machine-learning><k-nn><javascript>","1",""
"63173","1","2019-11-14 22:12:42","0","12","<rstudio>","0",""
"63174","1","2019-11-14 22:16:52","1","45","<python><scikit-learn><decision-trees>","1",""
"63176","1","2019-11-15 00:04:16","0","11","<statistics><sampling>","0",""
"63178","1","2019-11-15 00:45:46","0","19","<orange><orange3>","0",""
"63179","1","2019-11-15 02:17:48","0","56","<backpropagation>","0",""
"63181","1","2019-11-15 02:33:00","0","39","<keras><dataset><data-cleaning><image-recognition><image-preprocessing>","0",""
"63183","1","2019-11-15 04:13:56","1","14","<ab-test>","0","1"
"63184","1","2019-11-15 06:08:38","1","19","<deep-learning><keras><epochs>","1",""
"63185","1","2019-11-15 07:03:21","0","88","<scikit-learn><feature-selection><xgboost>","1",""
"63186","1","2019-11-15 07:25:59","1","1815","<python><neural-network><deep-learning><optimization><loss-function>","2","1"
"63193","1","2019-11-15 08:34:08","0","22","<python><convolution><matplotlib><confusion-matrix>","0",""
"63195","1","2019-11-15 08:53:54","1","875","<machine-learning><neural-network><deep-learning><recommender-system><software-recommendation>","1","1"
"63196","1","2019-11-15 08:55:46","1","118","<python><neural-network><scikit-learn><encoding>","2",""
"63200","1","2019-11-15 09:22:03","0","8","<deep-learning><reference-request><generalization>","0",""
"63203","1","2019-11-15 10:16:53","1","28","<deep-learning><classification><keras>","1",""
"63205","1","2019-11-15 11:52:25","-1","176","<python><logistic-regression><categorical-data><correlation>","1","1"
"63210","1","2019-11-15 13:54:41","0","65","<machine-learning><python><neural-network><keras><unsupervised-learning>","0",""
"63213","1","2019-11-15 14:45:43","0","17","<cross-validation><feature-scaling><hyperparameter-tuning>","0",""
"63217","1","2019-11-15 17:06:44","3","853","<nlp><word-embeddings><similarity><bert>","2","1"
"63219","1","2019-11-15 17:53:52","2","1797","<scikit-learn><convnet><hyperparameter-tuning><gridsearchcv><epochs>","3",""
"63220","1","2019-11-15 18:37:28","2","17","<machine-learning><deep-learning><cnn><convolution>","0",""
"63222","1","2019-11-15 19:29:14","0","27","<classification><image-classification><multilabel-classification><data-augmentation>","0",""
"63223","1","2019-11-15 19:41:18","1","148","<machine-learning><deep-learning><deep-network><learning-rate>","1",""
"63224","1","2019-11-15 20:09:57","0","141","<machine-learning><neural-network><keras><tensorflow><graphs>","0",""
"63226","1","2019-11-15 21:46:48","2","40","<classification><performance>","1","1"
"63227","1","2019-11-15 22:50:58","1","63","<machine-learning><classification>","2",""
"63228","1","2019-11-15 23:45:55","0","19","<statistics><markov-process><market-basket-analysis>","1",""
"63231","1","2019-11-16 04:07:20","0","28","<machine-learning><deep-learning><normalization><batch-normalization>","0",""
"63234","1","2019-11-16 04:56:32","0","19","<python><nlp>","0",""
"63239","1","2019-11-16 09:25:19","3","79","<categorical-data>","2","1"
"63241","1","2019-11-16 11:27:53","0","173","<logistic-regression><loss-function>","0",""
"63246","1","2019-11-16 12:23:52","0","22","<machine-learning><data><data-cleaning><machine-learning-model>","0",""
"63249","1","2019-11-16 13:20:13","1","49","<clustering><data><visualization><infographics>","2","1"
"63251","1","2019-11-16 13:34:14","0","29","<r><clustering><statistics><k-means>","1",""
"63253","1","2019-11-16 14:37:17","0","35","<decision-trees>","1",""
"63254","1","2019-11-16 15:31:43","0","31","<python><nlp><sentiment-analysis>","1",""
"63261","1","2019-11-16 18:19:05","0","19","<dataset><data-cleaning><preprocessing>","1",""
"63264","1","2019-11-16 20:02:22","0","64","<data><stata>","1",""
"63265","1","2019-11-16 20:04:44","0","9","<machine-learning><time-series>","0",""
"63270","1","2019-11-16 22:14:46","3","39","<machine-learning><neural-network><keras><tensorflow><image-classification>","2",""
"63271","1","2019-11-17 01:15:33","1","127","<machine-learning><image-classification><convnet><transfer-learning><vgg16>","1",""
"63273","1","2019-11-17 02:41:56","0","25","<data-mining><algorithms><graphs>","1",""
"63274","1","2019-11-17 03:39:44","1","13","<nlp><cnn><weka>","0",""
"63275","1","2019-11-17 03:54:08","1","152","<machine-learning><deep-learning><normalization>","0",""
"63279","1","2019-11-17 05:01:45","0","12","<pandas><linear-regression>","1",""
"63287","1","2019-11-17 09:47:45","2","146","<classification><tensorflow><multiclass-classification>","3","1"
"63290","1","2019-11-17 11:43:01","0","6","<neural-network><deep-learning><cnn>","0",""
"63291","1","2019-11-17 11:48:12","0","90","<nlp>","0",""
"63292","1","2019-11-17 11:53:29","0","57","<clustering><categorical-data>","1",""
"63296","1","2019-11-17 15:09:52","0","28","<data><bigdata>","0",""
"63298","1","2019-11-17 15:47:14","1","48","<regression>","1",""
